id,sentence1,sentence2,classification,Text_Cleaned1,Text_Cleaned2,lemmatized_text1,lemmatized_text2,cosine_similarity_score,length_similarity,overlap_score,overlap2_score,cosine/length_ratio,cosine_similarity_score2,jaccard_similarity_score,lemma_jaccard_score,overall_sim_score,overall_similarity_path_semantic,overall_similarity_wup_semantic,overall_similarity_combined_semantic,jaccard_distance_bigrams,cosine_similarity_bigrams,bigram_similarity,jaccard_distance_trigrams,cosine_similarity_trigrams,trigram_similarity,jaccard_distance_quadgrams,cosine_similarity_quadgrams,quadgram_similarity
train_id_3599,Houston fourth-graders also performed similarly to national peers in writing .,""" New York City and Houston fourth-graders were at the national average in writing .",0,"['Houston', 'fourth', 'graders', 'also', 'performed', 'similarly', 'national', 'peers', 'writing']","['New', 'York', 'City', 'Houston', 'fourth', 'graders', 'national', 'average', 'writing']","['houston', 'fourth', 'grader', 'also', 'perform', 'similarly', 'national', 'peer', 'write']","['new', 'york', 'city', 'houston', 'fourth', 'grader', 'national', 'average', 'write']",0.5555555555555556,1.0,1.0,0.7222222222222222,0.5555555555555556,1.0,0.3846153846153846,0.3846153846153846,0.5897435897435898,0.5843423069152265,0.4798566136297009,0.5366441697469446,0.14285714285714285,0.24999999999999994,0.125,0.07692307692307693,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0
train_id_3603,The percentage of Americans without health coverage rose from 14.6 to 15.2 .,"The percentage of Californians without health insurance was unchanged , the report showed .",0,"['The', 'percentage', 'Americans', 'without', 'health', 'coverage', 'rose', '14', '6', '15', '2']","['The', 'percentage', 'Californians', 'without', 'health', 'insurance', 'unchanged', 'report', 'showed']","['percentage', 'american', 'without', 'health', 'coverage', 'rise', '14', '6', '15', '2']","['percentage', 'californian', 'without', 'health', 'insurance', 'unchanged', 'report', 'show']",0.4020151261036848,0.8181818181818182,0.9191919191919192,0.8,0.3289214668121058,0.9045340337332908,0.25,0.2,0.4515113445777636,0.2784018813704072,0.1595060099677514,0.2106246336370838,0.06666666666666667,0.1259881576697424,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3606,Heatley was sixth in the league in goals last season with 41 and ninth in points with 89 .,Heatley led Atlanta in scoring last season with a team-record 41 goals and 48 assists .,0,"['Heatley', 'sixth', 'league', 'goals', 'last', 'season', '41', 'ninth', 'points', '89']","['Heatley', 'led', 'Atlanta', 'scoring', 'last', 'season', 'team', 'record', '41', 'goals', '48', 'assists']","['heatley', 'sixth', 'league', 'goal', 'last', 'season', '41', 'ninth', 'point', '89']","['heatley', 'lead', 'atlanta', 'score', 'last', 'season', 'team', 'record', '41', 'goal', '48', 'assist']",0.4564354645876384,0.8333333333333334,0.9166666666666669,0.7727272727272727,0.3803628871563654,0.9128709291752772,0.2941176470588235,0.2941176470588235,0.5003687410976414,0.4214206029619302,0.3103741904533462,0.3574668283654147,0.05263157894736842,0.10050378152592121,0.05,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3607,"GM , the world 's largest automaker , has 115,000 active UAW workers and another 340,000 retirees and spouses .","They cover more than 300,000 UAW workers and 500,000 retirees and spouses .",0,"['GM', 'world', 'largest', 'automaker', '115', '000', 'active', 'UAW', 'workers', 'another', '340', '000', 'retirees', 'spouses']","['They', 'cover', '300', '000', 'UAW', 'workers', '500', '000', 'retirees', 'spouses']","['gm', 'world', 'large', 'automaker', '115', '000', 'active', 'uaw', 'worker', 'another', '340', '000', 'retiree', 'spouse']","['cover', '300', '000', 'uaw', 'worker', '500', '000', 'retiree', 'spouse']",0.5773502691896258,0.7142857142857143,0.8285714285714285,0.75,0.4123930494211613,0.7938566201357355,0.2941176470588235,0.3125,0.4668247557315197,0.7502014523954176,0.6602500860387749,0.6914938596965006,0.16666666666666666,0.294174202707276,0.14285714285714285,0.05555555555555555,0.1091089451179962,0.05263157894736842,0.0,0.0,0.0
train_id_3608,"Russian stocks fell after the arrest last Saturday of Mikhail Khodorkovsky , chief executive of Yukos Oil , on charges of fraud and tax evasion .","The weekend arrest of Russia 's richest man , Mikhail Khodorkovsky , chief executive of oil major YUKOS , on charges of fraud and tax evasion unnerved financial markets .",0,"['Russian', 'stocks', 'fell', 'arrest', 'last', 'Saturday', 'Mikhail', 'Khodorkovsky', 'chief', 'executive', 'Yukos', 'Oil', 'charges', 'fraud', 'tax', 'evasion']","['The', 'weekend', 'arrest', 'Russia', 'richest', 'man', 'Mikhail', 'Khodorkovsky', 'chief', 'executive', 'oil', 'major', 'YUKOS', 'charges', 'fraud', 'tax', 'evasion', 'unnerved', 'financial', 'markets']","['russian', 'stock', 'fell', 'arrest', 'last', 'saturday', 'mikhail', 'khodorkovsky', 'chief', 'executive', 'yukos', 'oil', 'charge', 'fraud', 'tax', 'evasion']","['weekend', 'arrest', 'russia', 'richest', 'man', 'mikhail', 'khodorkovsky', 'chief', 'executive', 'oil', 'major', 'yukos', 'charge', 'fraud', 'tax', 'evasion', 'unnerve', 'financial', 'market']",0.5031152949374527,0.8,0.8875,0.75,0.4024922359499621,0.8944271909999159,0.3333333333333333,0.4583333333333333,0.5620312858888609,0.5036299395355025,0.4846437994722956,0.4953372935145251,0.2222222222222222,0.36514837167011077,0.18181818181818182,0.14814814814814814,0.25928148942086576,0.12903225806451613,0.07407407407407407,0.1386750490563073,0.06896551724137931
train_id_3610,"But Chauncey Billups demonstrated he 's also capable of big games , scoring 77 points over the final two games against the Magic .",Billups scored 77 points in the final two games of the first-round series against the Magic .,0,"['But', 'Chauncey', 'Billups', 'demonstrated', 'also', 'capable', 'big', 'games', 'scoring', '77', 'points', 'final', 'two', 'games', 'Magic']","['Billups', 'scored', '77', 'points', 'final', 'two', 'games', 'first', 'round', 'series', 'Magic']","['chauncey', 'billups', 'demonstrate', 'also', 'capable', 'big', 'game', 'score', '77', 'point', 'final', 'two', 'game', 'magic']","['billups', 'score', '77', 'point', 'final', 'two', 'game', 'first', 'round', 'series', 'magic']",0.5850179393017045,0.7333333333333333,0.8303030303030303,0.7307692307692308,0.4290131554879166,0.8775269089525568,0.3888888888888889,0.5,0.5888052659471485,0.7104597962834291,0.716622691292876,0.7165849133371306,0.2777777777777778,0.43852900965351466,0.21739130434782608,0.23529411764705882,0.3849001794597505,0.19047619047619047,0.1875,0.31980107453341566,0.15789473684210525
train_id_3611,"The seizure took place at 4 a.m. on March 18 , just hours before the first American air assault .","The time was about 4 a.m. on March 18 , just hours before the first pinpoint missiles rained down on the capital .",0,"['The', 'seizure', 'took', 'place', '4', 'March', '18', 'hours', 'first', 'American', 'air', 'assault']","['The', 'time', '4', 'March', '18', 'hours', 'first', 'pinpoint', 'missiles', 'rained', 'capital']","['seizure', 'take', 'place', '4', 'march', '18', 'hour', 'first', 'american', 'air', 'assault']","['time', '4', 'march', '18', 'hour', 'first', 'pinpoint', 'missile', 'rain', 'capital']",0.5222329678670935,0.9166666666666666,0.9545454545454546,0.7391304347826086,0.478713553878169,0.9574271077563384,0.3529411764705882,0.3125,0.5409560947423089,0.5848517689210737,0.4602502598544815,0.5272243583578923,0.26666666666666666,0.4216370213557839,0.21052631578947367,0.21428571428571427,0.35355339059327373,0.17647058823529413,0.15384615384615385,0.26726124191242434,0.13333333333333333
train_id_3612,"The technology-laced Nasdaq Composite Index .IXIC edged up 2.84 points , or 0.18 percent , at 1,593.59 .","The broader Standard & Poor 's 500 Index .SPX added 1.14 points , or 0.12 percent , at 968.14 .",0,"['The', 'technology', 'laced', 'Nasdaq', 'Composite', 'Index', 'IXIC', 'edged', '2', '84', 'points', '0', '18', 'percent', '1', '593', '59']","['The', 'broader', 'Standard', 'Poor', '500', 'Index', 'SPX', 'added', '1', '14', 'points', '0', '12', 'percent', '968', '14']","['technology', 'lace', 'nasdaq', 'composite', 'index', 'ixic', 'edge', '2', '84', 'point', '0', '18', 'percent', '1', '593', '59']","['broad', 'standard', 'poor', '500', 'index', 'spx', 'add', '1', '14', 'point', '0', '12', 'percent', '968', '14']",0.3429971702850177,0.9411764705882352,0.9779411764705884,0.8181818181818181,0.3228208661506049,0.9146591207600472,0.2307692307692307,0.2,0.448476117176426,0.5119429625589812,0.4538769256958039,0.4814222891338802,0.03571428571428571,0.06900655593423542,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3615,"Britz earned $ 3.77 million in salary , bonus and other compensation , and Kinney earned $ 3.76 million .","Johnston made $ 5.8 million in salary and bonus in 2001 as president , and as a part-time adviser earned $ 1 million in 2002 .",0,"['Britz', 'earned', '3', '77', 'million', 'salary', 'bonus', 'compensation', 'Kinney', 'earned', '3', '76', 'million']","['Johnston', 'made', '5', '8', 'million', 'salary', 'bonus', '2001', 'president', 'part', 'time', 'adviser', 'earned', '1', 'million', '2002']","['britz', 'earn', '3', '77', 'million', 'salary', 'bonus', 'compensation', 'kinney', 'earn', '3', '76', 'million']","['johnston', 'make', '5', '8', 'million', 'salary', 'bonus', '2001', 'president', 'part', 'time', 'adviser', 'earn', '1', 'million', '2002']",0.4325904563487001,0.8125,0.9278846153846154,0.8275862068965517,0.3514797457833188,0.8111071056538127,0.1904761904761904,0.1904761904761904,0.3973531622020645,0.4925608349568124,0.4197070330270221,0.4583964618587528,0.08333333333333333,0.13801311186847084,0.07692307692307693,0.041666666666666664,0.08058229640253803,0.04,0.0,0.0,0.0
train_id_3616,"There was no immediate comment from Savage , who did not respond to E-mail requests for an interview .","There was no immediate comment from Savage , according to a spokesman at his office in California .",0,"['There', 'immediate', 'comment', 'Savage', 'respond', 'E', 'mail', 'requests', 'interview']","['There', 'immediate', 'comment', 'Savage', 'according', 'spokesman', 'office', 'California']","['immediate', 'comment', 'savage', 'respond', 'e', 'mail', 'request', 'interview']","['immediate', 'comment', 'savage', 'accord', 'spokesman', 'office', 'california']",0.4714045207910316,0.8888888888888888,0.9444444444444444,0.7647058823529411,0.4190262407031392,0.9428090415820632,0.3076923076923077,0.25,0.5001671164247904,0.5947595983142664,0.4158135444151275,0.5080123651511842,0.18181818181818182,0.3086066999241838,0.15384615384615385,0.1,0.18257418583505536,0.09090909090909091,0.0,0.0,0.0
train_id_3621,"Ryland Group ( nyse : RYL - news - people ) , a homebuilder and mortgage-finance company , sank $ 9.65 , or 11.6 percent , to $ 73.40 .","Swedish telecom equipment maker Ericsson ( nasdaq : QCOM - news - people ) jumped $ 2.88 , or 15.7 percent , to $ 21.28 .",0,"['Ryland', 'Group', 'nyse', 'RYL', 'news', 'people', 'homebuilder', 'mortgage', 'finance', 'company', 'sank', '9', '65', '11', '6', 'percent', '73', '40']","['Swedish', 'telecom', 'equipment', 'maker', 'Ericsson', 'nasdaq', 'QCOM', 'news', 'people', 'jumped', '2', '88', '15', '7', 'percent', '21', '28']","['ryland', 'group', 'nyse', 'ryl', 'news', 'people', 'homebuilder', 'mortgage', 'finance', 'company', 'sink', '9', '65', '11', '6', 'percent', '73', '40']","['swedish', 'telecom', 'equipment', 'maker', 'ericsson', 'nasdaq', 'qcom', 'news', 'people', 'jump', '2', '88', '15', '7', 'percent', '21', '28']",0.1714985851425088,0.9444444444444444,0.9901960784313726,0.9142857142857144,0.161970885967925,0.9718253158075502,0.09375,0.09375,0.3864417719358501,0.4281057933710136,0.1836675461741425,0.2925380086782203,0.03125,0.06063390625908324,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3639,"The victim , who was also not identified , was taken to Kings County Hospital in "" extremely critical "" condition , Czartoryski said .","The shooting victim was taken to Kings County Hospital Center , where he later died , the police said .",0,"['The', 'victim', 'also', 'identified', 'taken', 'Kings', 'County', 'Hospital', 'extremely', 'critical', 'condition', 'Czartoryski', 'said']","['The', 'shooting', 'victim', 'taken', 'Kings', 'County', 'Hospital', 'Center', 'later', 'died', 'police', 'said']","['victim', 'also', 'identify', 'take', 'king', 'county', 'hospital', 'extremely', 'critical', 'condition', 'czartoryski', 'say']","['shoot', 'victim', 'take', 'king', 'county', 'hospital', 'center', 'later', 'die', 'police', 'say']",0.5604485383178051,0.9230769230769232,0.9551282051282052,0.72,0.5173371122933585,0.960768922830523,0.3888888888888889,0.3529411764705882,0.5675329960633334,0.457160193316703,0.410471701064795,0.438764832587516,0.16666666666666666,0.28603877677367767,0.14285714285714285,0.11764705882352941,0.21081851067789195,0.10526315789473684,0.0625,0.1178511301977579,0.058823529411764705
train_id_3661,"Songs can be burned to CDs , but the same playlist can only be burned up to five times - Apple 's puts the limit at ten burns .","Tracks can be burned to CDs , but the same playlist may only be burned up to five times .",0,"['Songs', 'burned', 'CDs', 'playlist', 'burned', 'five', 'times', 'Apple', 'puts', 'limit', 'ten', 'burns']","['Tracks', 'burned', 'CDs', 'playlist', 'may', 'burned', 'five', 'times']","['song', 'burn', 'cd', 'playlist', 'burn', 'five', 'time', 'apple', 'put', 'limit', 'ten', 'burn']","['track', 'burn', 'cd', 'playlist', 'may', 'burn', 'five', 'time']",0.6761234037828132,0.6666666666666666,0.75,0.7,0.4507489358552088,0.8451542547285167,0.3846153846153846,0.4166666666666667,0.5488121020035227,0.7117259694620576,0.5964439913648357,0.6560404049901845,0.2857142857142857,0.4558423058385518,0.2222222222222222,0.14285714285714285,0.25819888974716115,0.125,0.0,0.0,0.0
train_id_3683,But he said he had Dr Hollingworth 's legal advice that he had been denied natural justice by the church inquiry .,Senator Brandis backed Dr Hollingworth 's claims he had been denied natural justice by the Anglican Church inquiry into the claims against him .,0,"['But', 'said', 'Dr', 'Hollingworth', 'legal', 'advice', 'denied', 'natural', 'justice', 'church', 'inquiry']","['Senator', 'Brandis', 'backed', 'Dr', 'Hollingworth', 'claims', 'denied', 'natural', 'justice', 'Anglican', 'Church', 'inquiry', 'claims']","['say', 'dr', 'hollingworth', 'legal', 'advice', 'deny', 'natural', 'justice', 'church', 'inquiry']","['senator', 'brandis', 'back', 'dr', 'hollingworth', 'claim', 'deny', 'natural', 'justice', 'anglican', 'church', 'inquiry', 'claim']",0.4670993664969137,0.8461538461538461,0.916083916083916,0.75,0.3952379254973885,0.9341987329938276,0.3529411764705882,0.4666666666666667,0.5846021920436941,0.4611375964221369,0.4631065733623953,0.460546193662059,0.23529411764705882,0.3849001794597505,0.19047619047619047,0.05555555555555555,0.10660035817780521,0.05263157894736842,0.0,0.0,0.0
train_id_3684,State health officials said Monday a young northeast Kansas woman likely has the state 's first case of monkeypox among humans or animals .,Health officials confirmed Tuesday that a northeast Kansas woman has the state 's first case of monkeypox and the first case west of the Mississippi River .,0,"['State', 'health', 'officials', 'said', 'Monday', 'young', 'northeast', 'Kansas', 'woman', 'likely', 'state', 'first', 'case', 'monkeypox', 'among', 'humans', 'animals']","['Health', 'officials', 'confirmed', 'Tuesday', 'northeast', 'Kansas', 'woman', 'state', 'first', 'case', 'monkeypox', 'first', 'case', 'west', 'Mississippi', 'River']","['state', 'health', 'official', 'say', 'monday', 'young', 'northeast', 'kansa', 'woman', 'likely', 'state', 'first', 'case', 'monkeypox', 'among', 'human', 'animal']","['health', 'official', 'confirm', 'tuesday', 'northeast', 'kansa', 'woman', 'state', 'first', 'case', 'monkeypox', 'first', 'case', 'west', 'mississippi', 'river']",0.5423261445466404,0.9411764705882352,0.9705882352941176,0.7575757575757576,0.5104246066321322,0.8677218312746247,0.3478260869565217,0.4285714285714285,0.548039782267525,0.6358461566062948,0.5388382505796755,0.5900710039132281,0.25,0.4244373438135827,0.2,0.11538461538461539,0.20701966780270628,0.10344827586206896,0.038461538461538464,0.07412493166611013,0.037037037037037035
train_id_3690,"Mr. Heatley , who suffered a broken jaw and torn knee ligaments , faces several charges .",Heatley underwent surgery Saturday for a broken jaw and an MRI found two torn ligaments in his right knee .,0,"['Mr', 'Heatley', 'suffered', 'broken', 'jaw', 'torn', 'knee', 'ligaments', 'faces', 'several', 'charges']","['Heatley', 'underwent', 'surgery', 'Saturday', 'broken', 'jaw', 'MRI', 'found', 'two', 'torn', 'ligaments', 'right', 'knee']","['mr', 'heatley', 'suffer', 'broken', 'jaw', 'torn', 'knee', 'ligament', 'face', 'several', 'charge']","['heatley', 'underwent', 'surgery', 'saturday', 'broken', 'jaw', 'mri', 'find', 'two', 'torn', 'ligament', 'right', 'knee']",0.5017452060042545,0.8461538461538461,0.916083916083916,0.75,0.4245536358497538,0.9198662110077998,0.3333333333333333,0.3333333333333333,0.5288442925581555,0.2070847862911908,0.17938654353562,0.1775742006211149,0.047619047619047616,0.09128709291752768,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3696,Parsons holds engineering degrees from the University of Mississippi and the University of Central Florida .,He received a master 's in engineering management in 1991 from the University of Central Florida .,0,"['Parsons', 'holds', 'engineering', 'degrees', 'University', 'Mississippi', 'University', 'Central', 'Florida']","['He', 'received', 'master', 'engineering', 'management', '1991', 'University', 'Central', 'Florida']","['parson', 'hold', 'engineering', 'degree', 'university', 'mississippi', 'university', 'central', 'florida']","['receive', 'master', 'engineering', 'management', '1991', 'university', 'central', 'florida']",0.502518907629606,1.0,1.0,0.7777777777777778,0.502518907629606,0.9045340337332908,0.3076923076923077,0.3333333333333333,0.5151865582529773,0.7002903652480016,0.6344870401986653,0.6611514767464851,0.15384615384615385,0.26726124191242434,0.13333333333333333,0.08333333333333333,0.1543033499620919,0.07692307692307693,0.0,0.0,0.0
train_id_3697,"Most of the alleged spammers engaged in fraudulent or deceptive practices , said Brad Smith , Microsoft 's senior VP and general counsel .",""" Spam knows no borders , "" said Brad Smith , Microsoft 's senior vice-president and general counsel .",0,"['Most', 'alleged', 'spammers', 'engaged', 'fraudulent', 'deceptive', 'practices', 'said', 'Brad', 'Smith', 'Microsoft', 'senior', 'VP', 'general', 'counsel']","['Spam', 'knows', 'borders', 'said', 'Brad', 'Smith', 'Microsoft', 'senior', 'vice', 'president', 'general', 'counsel']","['alleged', 'spammer', 'engage', 'fraudulent', 'deceptive', 'practice', 'say', 'brad', 'smith', 'microsoft', 'senior', 'vp', 'general', 'counsel']","['spam', 'know', 'border', 'say', 'brad', 'smith', 'microsoft', 'senior', 'vice', 'president', 'general', 'counsel']",0.521749194749951,0.8,0.8833333333333333,0.7407407407407407,0.4173993557999608,0.894427190999916,0.35,0.3684210526315789,0.5376160812104983,0.465094233413202,0.4013243352953115,0.4363283555081098,0.2631578947368421,0.41812100500354543,0.20833333333333334,0.15789473684210525,0.27386127875258304,0.13636363636363635,0.1111111111111111,0.20100756305184242,0.1
train_id_3698,"The technology-laced Nasdaq Composite Index < .IXIC > rose 17.26 points , or 1.06 percent , to 1,640.06 , based on the latest data .","The broader Standard & Poor 's 500 Index < .SPX > gained 5.51 points , or 0.56 percent , to 981.73 .",0,"['The', 'technology', 'laced', 'Nasdaq', 'Composite', 'Index', 'IXIC', 'rose', '17', '26', 'points', '1', '06', 'percent', '1', '640', '06', 'based', 'latest', 'data']","['The', 'broader', 'Standard', 'Poor', '500', 'Index', 'SPX', 'gained', '5', '51', 'points', '0', '56', 'percent', '981', '73']","['technology', 'lace', 'nasdaq', 'composite', 'index', 'ixic', 'rise', '17', '26', 'point', '1', '06', 'percent', '1', '640', '06', 'base', 'late', 'data']","['broad', 'standard', 'poor', '500', 'index', 'spx', 'gain', '5', '51', 'point', '0', '56', 'percent', '981', '73']",0.2041241452319315,0.8,0.95,0.8888888888888888,0.1632993161855452,0.9185586535436918,0.1333333333333333,0.1034482758620689,0.3851134209130313,0.5578833529518898,0.4724972838739718,0.5158619948163919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3718,PeopleSoft 's board of directors has said it will meet soon to consider the Oracle offer .,"Thursday morning , PeopleSoft 's board rejected the Oracle takeover offer .",0,"['PeopleSoft', 'board', 'directors', 'said', 'meet', 'soon', 'consider', 'Oracle', 'offer']","['Thursday', 'morning', 'PeopleSoft', 'board', 'rejected', 'Oracle', 'takeover', 'offer']","['peoplesoft', 'board', 'director', 'say', 'meet', 'soon', 'consider', 'oracle', 'offer']","['thursday', 'morning', 'peoplesoft', 'board', 'reject', 'oracle', 'takeover', 'offer']",0.4714045207910316,0.8888888888888888,0.9444444444444444,0.7647058823529411,0.4190262407031392,0.9428090415820632,0.3076923076923077,0.3076923076923077,0.5193978856555596,0.3629825112161191,0.3414170417507373,0.3516909135752739,0.07142857142857142,0.13363062095621217,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3725,""" There 's nothing we can do to stop "" the water flow , Stegman said .",""" Right now , there is nothing we can do , "" Stegman said .",0,"['There', 'nothing', 'stop', 'water', 'flow', 'Stegman', 'said']","['Right', 'nothing', 'Stegman', 'said']","['nothing', 'stop', 'water', 'flow', 'stegman', 'say']","['right', 'nothing', 'stegman', 'say']",0.5669467095138409,0.5714285714285714,0.6785714285714286,0.7272727272727273,0.3239695482936233,0.7559289460184544,0.375,0.4285714285714285,0.5198334581966276,0.3606557958694911,0.2999472295514511,0.335936203108471,0.14285714285714285,0.2581988897471611,0.125,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3729,"The city index outperformed the Dow Jones industrial average , which fell 0.9 percent for the week .","The blue-chip Dow Jones industrial average .DJI tacked on 97 points , or 1.14 percent , to 8,699 .",0,"['The', 'city', 'index', 'outperformed', 'Dow', 'Jones', 'industrial', 'average', 'fell', '0', '9', 'percent', 'week']","['The', 'blue', 'chip', 'Dow', 'Jones', 'industrial', 'average', 'DJI', 'tacked', '97', 'points', '1', '14', 'percent', '8', '699']","['city', 'index', 'outperform', 'dow', 'jones', 'industrial', 'average', 'fell', '0', '9', 'percent', 'week']","['blue', 'chip', 'dow', 'jones', 'industrial', 'average', 'dji', 'tack', '97', 'point', '1', '14', 'percent', '8', '699']",0.4160251471689218,0.8125,0.9134615384615384,0.7931034482758621,0.338020432074749,0.9013878188659974,0.2608695652173913,0.2272727272727272,0.463176703785372,0.4074734145884502,0.3301964233362652,0.3537027415943519,0.13636363636363635,0.24174688920761409,0.12,0.09523809523809523,0.17541160386140586,0.08695652173913043,0.05,0.09622504486493763,0.047619047619047616
train_id_3733,"The driver , Eugene Rogers , helped to remove children from the bus , Wood said .","At the accident scene , the driver was "" covered in blood "" but helped to remove children , Wood said .",0,"['The', 'driver', 'Eugene', 'Rogers', 'helped', 'remove', 'children', 'bus', 'Wood', 'said']","['At', 'accident', 'scene', 'driver', 'covered', 'blood', 'helped', 'remove', 'children', 'Wood', 'said']","['driver', 'eugene', 'rogers', 'help', 'remove', 'child', 'bus', 'wood', 'say']","['accident', 'scene', 'driver', 'cover', 'blood', 'help', 'remove', 'child', 'wood', 'say']",0.5720775535473553,0.9090909090909092,0.9454545454545454,0.7142857142857143,0.5200705032248685,0.9534625892455924,0.4,0.4615384615384615,0.6050003502613513,0.5005651198353532,0.3033853592595434,0.4076427803510263,0.21428571428571427,0.35355339059327373,0.17647058823529413,0.07142857142857142,0.13363062095621217,0.06666666666666667,0.0,0.0,0.0
train_id_3751,The SIA says the DRAM market is expected to grow 2.9 percent to $ 15.7 billion in 2003 and 43 percent to $ 22.5 billion in 2004 .,"The Americas market will decline 2.1 percent to $ 30.6 billion in 2003 , and then grow 15.7 percent to $ 35.4 billion in 2004 .",0,"['The', 'SIA', 'says', 'DRAM', 'market', 'expected', 'grow', '2', '9', 'percent', '15', '7', 'billion', '2003', '43', 'percent', '22', '5', 'billion', '2004']","['The', 'Americas', 'market', 'decline', '2', '1', 'percent', '30', '6', 'billion', '2003', 'grow', '15', '7', 'percent', '35', '4', 'billion', '2004']","['sia', 'say', 'dram', 'market', 'expect', 'grow', '2', '9', 'percent', '15', '7', 'billion', '2003', '43', 'percent', '22', '5', 'billion', '2004']","['america', 'market', 'decline', '2', '1', 'percent', '30', '6', 'billion', '2003', 'grow', '15', '7', 'percent', '35', '4', 'billion', '2004']",0.681005224606999,0.95,0.968421052631579,0.6923076923076923,0.646954963376649,0.9363821838346236,0.4,0.375,0.5704607279448745,0.7174684582132507,0.6317121871211583,0.6718132894062586,0.09375,0.17149858514250885,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3753,"Median household income declined 1.1 percent between 2001 and 2002 to $ 42,409 , after accounting for inflation .","The same survey found the median household income rose by $ 51 , when accounting for inflation , to $ 43,057 .",0,"['Median', 'household', 'income', 'declined', '1', '1', 'percent', '2001', '2002', '42', '409', 'accounting', 'inflation']","['The', 'survey', 'found', 'median', 'household', 'income', 'rose', '51', 'accounting', 'inflation', '43', '057']","['median', 'household', 'income', 'decline', '1', '1', 'percent', '2001', '2002', '42', '409', 'account', 'inflation']","['survey', 'find', 'median', 'household', 'income', 'rise', '51', 'accounting', 'inflation', '43', '057']",0.2981423969999719,0.9230769230769232,0.9743589743589745,0.84,0.2752083664615126,0.968962790249909,0.2,0.2105263157894736,0.4598297020131275,0.5099740900842009,0.4744393139841688,0.4918587752207488,0.1,0.18257418583505536,0.09090909090909091,0.05263157894736842,0.10050378152592121,0.05,0.0,0.0,0.0
train_id_3755,"He refused to reveal what percentage of flights carried sky marshals , or whether they would be increased .",He refused to say what percentage of domestic flights had security officers on board .,0,"['He', 'refused', 'reveal', 'percentage', 'flights', 'carried', 'sky', 'marshals', 'whether', 'would', 'increased']","['He', 'refused', 'say', 'percentage', 'domestic', 'flights', 'security', 'officers', 'board']","['refuse', 'reveal', 'percentage', 'flight', 'carry', 'sky', 'marshal', 'whether', 'would', 'increase']","['refuse', 'say', 'percentage', 'domestic', 'flight', 'security', 'officer', 'board']",0.4020151261036848,0.8181818181818182,0.9191919191919192,0.8,0.3289214668121058,0.9045340337332908,0.25,0.2,0.4515113445777636,0.3642957296194336,0.2631926121372032,0.3160767939364563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
train_id_3759,Most of those killed were labourers from Jharkhand and Nepal who were working at Rohtang tunnel .,The majority of the dead were labourers from Jharkhand and Nepal .,0,"['Most', 'killed', 'labourers', 'Jharkhand', 'Nepal', 'working', 'Rohtang', 'tunnel']","['The', 'majority', 'dead', 'labourers', 'Jharkhand', 'Nepal']","['kill', 'labourer', 'jharkhand', 'nepal', 'work', 'rohtang', 'tunnel']","['majority', 'dead', 'labourer', 'jharkhand', 'nepal']",0.4330127018922193,0.75,0.875,0.7857142857142857,0.3247595264191645,0.8660254037844388,0.2727272727272727,0.3333333333333333,0.4906953366150149,0.3773305208381152,0.3459212840809147,0.3514038590846689,0.25,0.4082482904638631,0.2,0.14285714285714285,0.2581988897471611,0.125,0.0,0.0,0.0
train_id_3762,"In midafternoon trading , the Nasdaq composite index was up 8.34 , or 0.5 percent , to 1,790.47 .","The Nasdaq Composite Index .IXIC dipped 8.59 points , or 0.48 percent , to 1,773.54 .",0,"['In', 'midafternoon', 'trading', 'Nasdaq', 'composite', 'index', '8', '34', '0', '5', 'percent', '1', '790', '47']","['The', 'Nasdaq', 'Composite', 'Index', 'IXIC', 'dipped', '8', '59', 'points', '0', '48', 'percent', '1', '773', '54']","['midafternoon', 'trading', 'nasdaq', 'composite', 'index', '8', '34', '0', '5', 'percent', '1', '790', '47']","['nasdaq', 'composite', 'index', 'ixic', 'dip', '8', '59', 'point', '0', '48', 'percent', '1', '773', '54']",0.3450327796711771,0.9333333333333332,0.9761904761904762,0.8275862068965517,0.3220305943597653,0.966091783079296,0.2083333333333333,0.35,0.5081417054708764,0.6444184911964282,0.6098407114238249,0.6303740472509289,0.13636363636363635,0.24019223070763074,0.12,0.045454545454545456,0.08703882797784893,0.043478260869565216,0.0,0.0,0.0
